Time,152.0,153.0,154.0,155.0,156.0,157.0,158.0,159.0,160.0,161.0,162.0,163.0,164.0,165.0,166.0,167.0,168.0,169.0,170.0,171.0,172.0,173.0,174.0,175.0,176.0,177.0,178.0,179.0,180.0,181.0,182.0,183.0,184.0,185.0,186.0,187.0,188.0,189.0,190.0,191.0,192.0,193.0,194.0,195.0,196.0,197.0,198.0,199.0,200.0,201.0,202.0,203.0,204.0,205.0,206.0,207.0,208.0,209.0,210.0,211.0,212.0,213.0,214.0,215.0,216.0,217.0,218.0,219.0,220.0,221.0,222.0,223.0,224.0,225.0
2024-11-13 16:24:09,1.833,-0.333,-1.186,0.09,-0.142,-0.769,-0.333,-0.134,0.017,-0.083,0.159,0.323,-0.138,0.09,0.216,-0.246,-0.25,-0.152,0.125,0.109,0.208,-0.153,-0.181,0.0,-0.1,0.0,0.0,-0.008,0.0,-0.09,0.0,0.0,0.0,-0.174,0.0,0.0,0.076,0.035,-0.041,-0.112,-0.272,0.0,-0.1,-0.107,-0.396,0.285,-0.1,-0.233,-0.393,-0.399,0.1,-0.166,-0.227,0.035,-0.363,-0.247,-0.357,-0.222,-0.082,-0.727,-0.171,0.142,0.602,-2.194,-1.433,1.625,4.266,-0.375,-0.642,0.6,0.555,0.409,-0.101,0.333
2024-11-13 16:24:10,0.5,-1.083,2.909,0.992,-0.454,0.008,0.199,-0.25,-0.142,0.111,-0.181,-0.116,0.128,-0.265,-0.416,-0.087,0.166,-0.068,-0.013,-0.199,0.345,0.307,0.199,-0.083,-0.277,0.0,-0.222,-0.051,0.0,0.0,0.0,0.0,0.0,0.483,0.238,0.09,-0.076,0.214,0.274,0.012,-0.081,-0.378,0.183,-0.125,-0.138,0.13,-0.066,0.065,0.111,0.166,-0.054,0.333,0.277,-0.083,-0.236,-0.474,-0.059,0.805,0.953,0.899,-0.177,-0.242,-0.727,1.083,-0.199,-2.125,-5.333,0.482,1.0,0.399,-0.333,-0.709,0.181,0.416
2024-11-13 16:24:11,-2.6,1.0,-3.466,-1.583,-0.045,-0.238,-0.199,0.23,0.199,0.138,-0.155,-0.984,-0.212,-0.05,0.055,0.044,-0.102,-0.32,-0.611,-0.357,-0.571,-0.01,-0.088,0.016,0.177,0.0,0.111,-0.373,0.0,0.0,0.0,0.0,-0.105,-0.542,-0.488,-0.305,0.0,-0.428,-0.099,0.05,0.114,0.233,0.147,0.291,0.291,0.027,0.238,-0.023,0.198,0.448,0.287,0.083,-0.194,0.033,0.215,0.705,-0.383,-0.783,-0.492,-0.5,-0.222,0.176,0.6,1.238,2.085,1.416,6.166,-1.857,-0.428,-0.149,0.375,0.199,-0.363,-1.149
2024-11-13 16:24:12,-0.233,0.051,-0.311,0.3,-0.5,-0.386,-0.125,0.019,-0.366,-0.116,0.206,0.472,-0.208,0.133,0.027,-0.171,0.019,0.041,0.166,0.023,0.142,-0.726,0.031,-0.033,0.016,0.0,-0.161,-0.081,0.0,0.0,0.0,-0.416,-0.094,-0.023,-0.083,-0.058,0.0,0.011,-0.244,-0.211,-0.114,0.1,-0.355,-0.108,-0.041,-0.144,-0.207,-0.344,-0.142,-0.23,0.366,-0.216,0.083,0.175,-0.069,-0.316,0.085,0.29,0.025,-0.149,1.0,0.223,-0.6,-0.015,3.214,2.333,-2.5,0.399,0.238,0.083,0.125,-0.149,-0.372,0.233
2024-11-13 16:24:13,-2.416,1.384,0.232,0.074,0.636,0.194,-0.329,-0.35,-0.047,0.199,0.022,0.283,0.336,0.0,0.053,0.238,0.083,0.125,0.151,0.233,0.1,0.219,-0.142,-0.172,-0.041,0.0,0.0,0.011,0.0,0.0,0.0,0.416,-0.492,-0.166,0.066,0.147,0.0,0.098,-0.222,-0.083,0.081,-0.199,0.375,0.092,0.0,0.199,0.036,0.244,-0.5,-0.217,-1.311,-0.485,-0.212,0.125,0.154,-0.04,0.164,-0.272,-0.233,-0.138,-0.416,-0.55,0.6,0.015,-5.125,-2.5,3.166,0.4,-0.333,-0.133,1.055,1.416,0.322,0.023
2024-11-13 16:24:14,2.107,1.348,1.772,-0.074,-0.511,0.055,0.311,0.314,-0.285,-0.5,-0.05,-0.414,-0.211,0.142,0.163,-0.358,-0.151,-0.307,-0.454,-0.011,0.122,0.23,0.111,0.272,-0.193,-0.153,0.09,-0.111,0.0,0.0,0.0,-0.181,0.23,-0.484,0.478,0.048,0.0,-0.056,0.266,0.181,-0.181,-0.237,-0.068,-0.092,0.083,-0.25,-0.149,0.123,0.5,-0.089,0.383,0.223,-0.079,-0.615,-0.283,-0.14,-0.349,-0.246,-0.463,-0.111,0.143,0.694,-0.9,-1.263,1.0,-3.833,-4.166,6.199,0.266,0.577,-1.055,-0.866,0.595,0.342
2024-11-13 16:24:15,0.892,-3.733,-1.798,0.116,0.074,-0.199,-0.301,-0.547,0.5,0.1,-0.149,0.214,0.35,0.079,0.033,0.192,-0.104,0.196,0.525,-0.161,0.206,0.133,-0.011,-0.25,0.068,-0.012,-0.318,0.272,0.0,0.0,0.0,0.015,0.161,0.068,-0.853,0.076,0.0,-0.125,0.092,-0.011,0.25,0.312,-0.181,0.136,-0.083,0.113,0.113,-0.034,0.318,0.123,0.177,0.062,-0.102,0.615,0.416,-0.041,0.127,0.428,0.585,-0.3,-0.06,-0.644,0.175,0.803,3.196,1.833,1.25,-4.0,-0.6,-0.349,-0.357,-0.699,-0.218,-0.949
2024-11-13 16:24:16,-2.55,0.342,0.642,-0.25,0.527,0.366,0.544,0.233,-0.136,-0.1,-0.145,-0.399,-0.377,-0.222,-0.287,-0.1,0.153,0.361,-0.174,0.161,-0.303,-0.166,0.042,0.019,-0.05,-0.015,0.5,-0.129,0.0,0.0,0.0,0.055,-0.245,0.125,0.216,0.1,0.0,0.125,-0.392,-0.009,-0.027,-0.375,0.25,-0.194,0.181,0.0,0.136,-0.088,-0.651,0.107,0.277,0.0,-0.058,-0.222,-0.25,0.111,0.106,0.0,-0.04,0.3,-0.205,0.199,0.488,0.138,0.095,-2.222,-8.25,-5.285,-1.0,0.404,0.675,0.566,0.015,1.5
2024-11-13 16:24:17,-0.199,0.909,0.053,0.833,-0.727,-0.366,-0.19,0.023,-0.53,-0.166,0.445,0.399,0.085,0.0,0.187,0.044,-0.087,-0.25,0.012,-0.288,-0.125,0.055,0.107,0.147,0.05,-0.018,-0.384,0.01,0.0,0.0,0.0,0.027,0.17,0.534,0.321,-0.1,0.0,-0.024,0.469,0.02,-0.222,0.111,-0.073,0.0,-0.396,-0.238,-0.3,0.128,0.277,-0.224,-0.512,-0.363,0.348,0.222,0.238,0.513,0.1,0.0,0.103,0.399,-0.104,0.09,-0.363,0.75,1.0,8.555,4.0,1.535,0.25,0.5,0.737,0.666,0.202,-0.75
2024-11-13 16:24:18,3.0,-0.35,0.75,-0.75,0.25,0.3,0.09,0.276,0.712,0.0,-0.263,-0.3,0.263,0.045,-0.033,-0.015,-0.267,-0.333,-0.282,-0.2,-0.09,0.0,-0.25,-0.147,0.035,0.199,0.259,-0.153,0.0,0.0,0.0,-0.007,0.011,-0.159,0.0,-0.222,0.0,-0.009,-0.324,0.006,0.3,0.188,-0.076,0.166,0.325,0.208,0.15,0.071,0.255,0.041,0.142,0.585,-0.262,-0.636,-0.282,0.152,-0.206,0.083,0.077,0.3,0.357,-0.727,0.428,-2.625,-1.095,-8.476,6.666,3.55,0.416,-0.533,-0.126,-0.5,0.098,-0.333
2024-11-13 16:24:19,0.571,0.987,-1.208,-0.05,0.295,-0.145,-0.272,-0.123,-0.545,0.393,-0.064,-0.154,-0.321,0.262,-0.033,0.116,0.291,0.333,0.191,0.278,-0.034,-0.088,0.1,0.139,0.114,-0.266,-0.208,0.0,0.0,0.0,0.0,0.09,-0.169,-0.149,0.314,0.068,0.0,-0.09,0.18,-0.027,-0.3,-0.216,-0.016,-0.202,-0.111,0.083,0.104,-0.153,0.146,-0.125,-0.071,-0.422,0.057,0.422,0.261,-0.444,0.636,-0.683,-0.577,-0.392,0.085,0.636,-0.928,-0.25,-0.238,3.253,-3.791,-7.6,0.583,-1.05,-0.714,-0.333,0.16,1.133
2024-11-13 16:24:20,-0.821,-1.59,-0.555,-0.033,-0.295,0.045,-0.272,0.065,0.5,-0.171,-0.071,0.454,0.305,-0.141,-0.066,0.01,-0.075,0.111,0.055,-0.178,0.291,-0.072,0.011,0.09,-0.399,-0.096,-0.121,0.111,0.0,0.0,0.0,-0.09,-0.066,-0.236,0.363,0.07,0.0,0.09,0.193,-0.032,0.0,0.202,-0.265,-0.114,-0.416,-0.166,-0.09,0.244,-0.179,0.0,0.13,0.109,0.017,-0.247,-0.355,-0.256,-0.363,0.753,0.714,-0.307,-0.8,0.399,1.055,3.16,0.666,-3.682,7.625,6.371,1.35,0.75,-0.714,1.399,0.065,-0.8
2024-11-13 16:24:21,-2.083,1.603,2.273,0.333,0.638,0.409,0.645,0.232,0.0,0.055,0.083,-0.428,-0.255,-0.066,-0.054,-0.055,0.009,-0.111,0.007,0.055,-0.166,0.344,-0.111,-0.25,0.333,-0.09,0.154,-0.111,0.0,0.0,0.0,-0.034,0.1,0.181,-0.284,0.16,0.0,-0.013,0.181,-0.037,0.083,-0.035,0.335,0.066,0.216,-0.138,-0.03,-0.09,0.102,0.142,-0.083,0.09,0.17,0.128,0.01,0.195,0.076,0.221,-0.681,-0.222,0.0,-0.649,-0.555,-2.66,-8.714,4.071,4.5,-3.571,-1.028,-0.214,0.75,-1.011,-0.233,0.6
2024-11-13 16:24:22,-1.466,2.252,-0.917,0.5,-0.138,-0.337,-0.19,-0.263,-0.038,-0.194,0.116,0.197,0.116,-0.463,0.01,0.083,0.172,0.1,0.216,-0.247,-0.153,-0.371,0.0,-0.016,-0.424,0.254,-0.033,0.083,0.0,0.0,0.0,0.125,0.045,0.146,0.263,-0.076,0.0,0.023,-0.294,0.079,-0.083,-0.062,-0.053,-0.166,-0.184,0.088,-0.047,-0.357,-0.34,0.023,0.212,-0.076,-0.145,-0.309,0.006,-0.022,0.0,-0.221,0.281,0.472,0.333,0.416,0.333,1.875,6.88,-0.75,-14.399,13.75,2.028,-0.535,-0.194,0.611,0.59,0.0
2024-11-13 16:24:23,4.085,-3.265,-0.466,-0.5,0.027,-0.321,-0.034,-0.011,-0.061,0.083,0.0,-0.041,-0.166,0.474,0.171,0.083,-0.106,-0.242,-0.462,-0.076,-0.146,-0.199,0.111,-0.09,0.233,0.0,-0.309,-0.083,0.0,0.0,0.0,-0.153,0.121,0.085,-1.042,0.125,0.0,-0.1,-0.039,-0.053,0.083,0.176,-0.225,0.181,0.301,0.1,0.13,0.071,-0.246,-0.333,-0.045,0.076,-0.036,0.309,0.356,-0.05,-0.076,-0.278,-0.266,0.288,0.066,-0.566,0.095,-1.722,-1.666,-5.083,0.399,-10.25,-2.933,-0.083,0.044,0.699,0.055,0.199
2024-11-13 16:24:24,-3.885,1.727,-0.416,-0.272,-0.414,0.25,0.347,0.149,-0.015,-0.055,0.027,0.118,-0.019,-0.111,0.003,-0.212,-0.075,0.142,0.245,0.435,0.157,0.375,-0.048,0.023,-0.142,-0.163,0.059,0.142,0.0,0.0,0.0,-0.027,-0.166,-0.505,0.439,-0.306,0.0,0.0,0.083,-0.46,-0.083,-0.292,0.125,0.125,0.083,-0.118,-0.104,-0.047,0.246,0.333,-0.038,0.181,0.219,0.179,-0.595,-0.466,-0.399,-0.541,0.133,-0.338,-0.233,0.438,-0.428,1.888,4.199,9.333,2.0,1.071,-1.666,1.761,0.622,-0.949,-0.555,0.057
2024-11-13 16:24:25,3.35,-1.846,0.972,0.272,0.336,0.375,0.141,-0.027,0.415,0.355,0.0,-0.146,0.213,0.111,0.069,0.083,-0.19,-0.3,-0.255,-0.416,0.342,-0.105,0.08,-0.212,0.083,-0.025,0.154,-0.006,0.0,0.0,0.0,-0.193,0.111,-0.383,-0.054,0.081,0.0,0.0,-0.113,0.388,0.0,-0.071,-0.166,0.192,0.199,-0.056,-0.221,0.151,-0.064,0.277,0.0,-0.081,-0.083,-0.512,-0.222,0.175,0.246,0.666,-0.466,-0.199,0.277,-0.583,-0.3,0.111,0.157,0.75,0.75,6.228,4.6,-1.428,-0.131,0.35,0.222,-0.357
2024-11-13 16:24:26,1.75,0.546,-0.094,-0.214,-0.199,-0.208,-0.902,-0.422,-0.163,-0.05,-0.027,-0.074,0.0,-0.194,-0.3,-0.083,0.322,0.425,0.355,0.449,-0.422,0.23,0.164,0.434,0.027,-0.166,0.228,-0.045,0.0,0.0,0.0,0.175,-0.069,0.111,0.983,-0.233,0.0,0.1,0.141,-0.1,0.0,0.076,0.388,-0.611,-0.699,-0.125,0.409,0.181,-0.09,-0.367,0.338,-0.225,-0.166,0.38,0.444,-0.159,-0.046,-0.23,0.8,0.333,0.101,1.045,0.8,-1.277,-1.257,-14.75,-1.125,-5.466,-2.1,0.375,0.242,0.274,-0.131,0.5
2024-11-13 16:24:27,-4.214,-1.063,1.705,0.577,0.772,1.025,1.121,1.29,0.763,2.0,0.8,1.774,1.055,1.183,0.772,0.945,0.42,0.511,1.0,0.684,0.822,0.55,0.515,0.111,0.822,0.333,0.199,0.48,0.444,0.666,0.312,0.449,0.766,1.833,-0.436,0.717,0.692,1.172,1.068,1.236,1.0,1.923,1.307,1.929,0.863,1.09,0.928,1.555,1.441,0.923,1.033,1.817,2.095,1.585,1.955,2.25,2.507,1.958,1.776,1.566,2.383,1.863,0.222,1.3,-1.6,8.0,3.375,-0.666,5.5,-3.089,-3.166,-5.319,-5.965,-6.833
2024-11-13 16:24:28,1.514,4.0,1.833,1.136,1.727,2.196,2.916,3.464,3.872,3.027,3.199,2.418,2.5,2.328,2.727,1.963,2.857,2.636,1.977,2.706,2.274,2.366,2.276,2.692,2.899,2.949,2.083,2.428,2.388,1.969,2.465,2.55,2.783,2.5,2.597,2.615,2.846,2.727,3.053,2.792,4.375,2.8,3.547,3.981,4.636,4.0,3.714,3.059,4.357,4.857,3.916,3.507,3.571,4.616,3.6,3.1,3.108,3.363,3.423,3.877,3.071,2.747,4.777,1.574,0.166,0.857,0.272,-0.666,2.428,2.714,1.333,1.777,1.708,1.583
2024-11-13 16:24:29,6.057,-1.727,-0.899,0.583,0.5,-0.355,-1.214,-1.191,-1.472,-0.777,-0.699,-0.929,0.125,-0.337,-0.583,-0.363,-0.5,-0.672,-0.634,-0.552,-0.5,0.174,-0.2,-0.492,-1.166,-0.427,-0.458,-0.454,-0.651,-0.236,-0.577,-0.3,-0.818,-0.696,-0.5,-0.75,-1.205,-0.5,-1.066,-1.178,-1.836,-1.3,-2.167,-2.425,-2.125,-2.202,-2.226,-1.532,-2.293,-1.857,-2.333,-2.422,-1.899,-1.916,-1.166,-0.475,-1.016,-0.757,-0.409,-0.677,-1.125,0.013,-1.3,-2.041,-2.366,-2.285,5.727,-1.142,-5.628,-0.8,-1.1,-1.583,-1.5,-1.5
2024-11-13 16:24:30,-4.571,1.727,-1.266,-1.237,-1.59,-1.533,-1.185,-1.72,-1.55,-1.25,-1.666,-1.138,-2.458,-1.545,-1.325,-0.444,-1.166,-1.287,-1.142,-1.461,-1.193,-1.99,-1.149,-0.836,-1.416,-1.1,-0.958,-1.145,-1.07,-1.399,-1.399,-1.833,-1.672,-2.02,-1.875,-1.55,-1.5,-2.399,-1.899,-1.096,-2.174,-1.772,-1.181,-1.708,-2.238,-1.504,-1.333,-2.174,-2.008,-2.333,-1.773,-1.868,-2.253,-3.09,-3.371,-3.208,-3.257,-2.794,-4.465,-3.966,-2.875,-4.625,-4.283,-1.083,-0.657,-9.904,-1.166,-1.079,-1.911,1.716,-0.399,2.0,1.966,7.083
2024-11-13 16:24:31,0.314,-3.553,-2.611,-2.068,-0.575,-1.153,-2.225,-1.542,-2.05,-0.75,-2.404,-2.625,-2.757,-3.259,-3.09,-4.412,-3.196,-3.676,-3.699,-3.076,-3.515,-3.638,-4.178,-3.946,-4.138,-3.745,-4.484,-4.288,-4.311,-3.6,-3.8,-3.484,-3.7,-3.315,-3.25,-3.271,-3.233,-2.683,-3.087,-3.528,-2.286,-2.327,-2.727,-2.266,-1.719,-1.984,-1.219,-0.742,-0.658,-0.666,-1.242,-1.209,-1.012,0.174,0.094,-0.143,-0.342,-1.538,-0.767,-1.022,-1.916,-0.699,-1.825,-2.25,-1.571,9.083,-8.166,1.722,2.236,-4.583,-6.0,-9.75,-9.3,-14.666
2024-11-13 16:24:32,-0.433,4.993,3.777,5.333,2.5,2.653,4.125,2.799,4.981,1.25,4.302,3.708,3.552,2.896,2.5,2.746,1.649,4.863,2.128,3.0,1.77,3.938,2.89,2.037,2.888,2.16,3.125,3.888,3.199,2.314,2.199,2.551,2.8,4.033,2.416,3.109,1.799,3.083,3.23,4.308,3.339,4.822,3.461,4.781,3.544,3.711,3.569,3.404,4.788,4.192,4.155,4.1,4.066,2.647,2.444,2.477,2.472,2.937,4.226,2.263,3.007,2.199,2.272,-0.777,-0.971,0.25,2.904,-2.944,2.875,1.095,3.125,2.888,5.166,4.333
2024-11-13 16:24:33,-1.833,-5.176,-3.75,-6.211,-5.033,-3.75,-4.0,-3.024,-4.636,-2.942,-3.564,-3.294,-2.761,-1.848,-1.166,-1.388,-1.035,-3.59,-0.728,-2.399,-0.837,-2.699,-1.061,-0.154,-0.545,-0.715,-0.944,-1.8,-0.666,-0.514,0.199,-0.233,-0.033,-1.333,0.388,-0.371,1.6,0.0,0.104,-1.333,-1.116,-3.131,-0.761,-2.098,-0.734,-0.711,-0.822,-0.109,-1.899,-0.62,-0.055,-0.9,-0.207,0.069,-0.111,-0.84,-0.272,-0.326,-1.861,-0.144,-0.454,-0.375,-0.463,2.111,2.066,-0.375,-2.682,0.444,-3.888,0.371,-0.125,-0.222,-3.041,-2.0
2024-11-13 16:24:34,-2.833,1.814,-1.25,0.766,0.8,-0.5,-0.399,-1.475,-0.045,-0.807,-0.333,-0.371,-0.366,0.166,-0.333,-0.5,-0.5,-0.509,-0.449,-0.35,-0.2,-0.099,-0.733,-1.1,-0.454,0.1,0.636,0.05,0.166,0.199,0.4,0.5,0.333,0.5,0.611,0.5,0.25,0.3,0.618,0.399,0.199,0.109,-0.033,-0.283,-0.527,-0.066,0.222,-0.211,0.333,0.428,-0.166,0.266,-0.025,0.199,0.111,0.34,0.0,0.788,0.777,0.769,0.363,0.625,0.1,0.466,-3.666,2.375,3.611,11.0,-7.611,4.199,-3.0,-0.666,0.375,1.0
